symbol,ts_event,best_level_ofi,multi_level_ofi,integrated_ofi,cross_asset_ofi
AAPL,2024-10-21T12:31:18.603071495Z,0.0,-337.0,-0.20895619911329968,0.0
AAPL,2024-10-21T12:31:18.660460803Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:31:18.669906311Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:31:18.669917997Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:31:19.089550857Z,-10.0,-10.0,0.0018897008842219524,0.0
AAPL,2024-10-21T12:31:20.603309467Z,0.0,-56.0,-0.007455347452256579,0.0
AAPL,2024-10-21T12:31:22.606580635Z,0.0,56.0,-0.6180602767405331,0.0
AAPL,2024-10-21T12:31:27.506013569Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:31:31.003647553Z,15.0,100.0,0.5922030542292864,0.0
AAPL,2024-10-21T12:31:31.007751363Z,-15.0,-100.0,-0.5922970483357166,0.0
AAPL,2024-10-21T12:31:33.219286515Z,0.0,137.0,0.7241985666661929,0.0
AAPL,2024-10-21T12:31:33.219299014Z,0.0,-137.0,-0.7242925607726228,0.0
AAPL,2024-10-21T12:31:33.219384692Z,0.0,137.0,0.7241985666661929,0.0
AAPL,2024-10-21T12:31:33.219396602Z,0.0,-337.0,-0.8343778291996591,0.0
AAPL,2024-10-21T12:31:33.283679402Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:31:36.129038634Z,0.0,-56.0,0.6179662826341029,0.0
AAPL,2024-10-21T12:31:38.015553779Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:31:38.131960021Z,0.0,56.0,-0.6180602767405331,0.0
AAPL,2024-10-21T12:31:39.147851742Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:31:39.834158320Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:31:39.834169303Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:31:39.834181341Z,0.0,100.0,1.3443410397394882,0.0
AAPL,2024-10-21T12:31:40.907996076Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:31:40.962639115Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:31:40.962651822Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:31:41.070734248Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:31:45.869832455Z,-1185.0,-95.0,-0.2893943509631509,0.0
AAPL,2024-10-21T12:31:45.873939488Z,1185.0,95.0,0.2893003568567206,0.0
AAPL,2024-10-21T12:31:45.941769646Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:31:45.941781796Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:31:48.996666200Z,200.0,-100.0,-1.174973533242378,0.0
AAPL,2024-10-21T12:31:49.143737320Z,0.0,-56.0,0.6179662826341029,0.0
AAPL,2024-10-21T12:31:51.146504844Z,0.0,56.0,-0.6180602767405331,0.0
AAPL,2024-10-21T12:31:52.622166042Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:31:55.540346724Z,7.0,7.0,-0.0014026856094210567,0.0
AAPL,2024-10-21T12:32:04.030002963Z,0.0,-56.0,0.6179662826341029,0.0
AAPL,2024-10-21T12:32:05.348083000Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:32:05.348095069Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:32:05.979188085Z,-1167.0,-70.0,0.16402763835247597,0.0
AAPL,2024-10-21T12:32:06.032805816Z,0.0,56.0,0.42091499800693666,0.0
AAPL,2024-10-21T12:32:07.542071110Z,0.0,137.0,-1.3605503381621362,0.0
AAPL,2024-10-21T12:32:07.542083244Z,0.0,-137.0,1.3604563440557058,0.0
AAPL,2024-10-21T12:32:07.598649034Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:07.665482103Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:08.403235695Z,0.0,-90.0,0.9328596675105472,0.0
AAPL,2024-10-21T12:32:11.088924820Z,10.0,10.0,-0.001983694990652176,0.0
AAPL,2024-10-21T12:32:11.127329051Z,0.0,-110.0,-1.6286030493747905,0.0
AAPL,2024-10-21T12:32:11.560345813Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:32:11.562209891Z,0.0,137.0,-1.3605503381621362,0.0
AAPL,2024-10-21T12:32:11.562224326Z,0.0,-337.0,1.2503710756286697,0.0
AAPL,2024-10-21T12:32:11.610968597Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:32:11.610981426Z,0.0,0.0,-1.60259046142208,0.0
AAPL,2024-10-21T12:32:11.648070870Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:32:14.797225568Z,-190.0,-53.0,-1.323753077350832,0.0
AAPL,2024-10-21T12:32:14.798092831Z,190.0,53.0,1.3236590832444017,0.0
AAPL,2024-10-21T12:32:18.141468975Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:18.141491360Z,-90.0,5.0,-1.1433582931602913,0.0
AAPL,2024-10-21T12:32:18.141532732Z,90.0,-5.0,1.1432642990538613,0.0
AAPL,2024-10-21T12:32:18.141539068Z,1007.0,-100.0,-2.4104291668163786,0.0
AAPL,2024-10-21T12:32:18.152822419Z,8.0,103.0,-1.1623379329471746,0.0
AAPL,2024-10-21T12:32:18.152831190Z,-98.0,400.0,0.5295242218946719,0.0
AAPL,2024-10-21T12:32:18.153255214Z,98.0,-400.0,-0.529618216001102,0.0
AAPL,2024-10-21T12:32:18.153370459Z,-8.0,-103.0,1.1622439388407446,0.0
AAPL,2024-10-21T12:32:18.161685578Z,0.0,-56.0,-0.42100899211336684,0.0
AAPL,2024-10-21T12:32:18.224017456Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:32:18.224122852Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:32:18.276169768Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:32:18.276183899Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:20.168408031Z,0.0,56.0,0.42091499800693666,0.0
AAPL,2024-10-21T12:32:23.901384194Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:32:27.277441455Z,-1172.0,-75.0,0.16499598732119464,0.0
AAPL,2024-10-21T12:32:27.281535445Z,1172.0,75.0,-0.16508998142762513,0.0
AAPL,2024-10-21T12:32:27.945642504Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:32:35.504980540Z,-1101.0,-4.0,-0.3018096292426762,0.0
AAPL,2024-10-21T12:32:35.505060728Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:35.505082570Z,-6.0,90.0,-0.7376787569818365,0.0
AAPL,2024-10-21T12:32:35.505087722Z,-95.0,-105.0,1.979636633606882,0.0
AAPL,2024-10-21T12:32:35.505097774Z,0.0,100.0,0.054995637160302945,0.0
AAPL,2024-10-21T12:32:35.505110083Z,0.0,82.0,-2.761294999722197,0.0
AAPL,2024-10-21T12:32:35.505118236Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:32:35.505132160Z,0.0,-100.0,-0.05508963126673319,0.0
AAPL,2024-10-21T12:32:35.505139710Z,0.0,-85.0,2.759549726589361,0.0
AAPL,2024-10-21T12:32:35.509073618Z,0.0,4.0,-1.9646345553604705,0.0
AAPL,2024-10-21T12:32:35.605165948Z,92.0,5.0,0.725882997692664,0.0
AAPL,2024-10-21T12:32:35.605194517Z,1110.0,13.0,0.29997260699255246,0.0
AAPL,2024-10-21T12:32:37.670347240Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:32:38.041341719Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:32:38.100855625Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:32:38.100868142Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:32:48.253052117Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:32:48.253063227Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:32:48.253074967Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:32:48.306721177Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:32:55.953734385Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:33:01.303215240Z,395.0,58.0,1.1738715070999057,0.0
AAPL,2024-10-21T12:33:05.793522393Z,-24.0,-24.0,0.004601077996633842,0.0
AAPL,2024-10-21T12:33:05.794507041Z,0.0,-56.0,-0.42100899211336684,0.0
AAPL,2024-10-21T12:33:06.321056918Z,-1193.0,-96.0,-0.2839920082182552,0.0
AAPL,2024-10-21T12:33:06.321081410Z,22.0,26.0,-0.793740734683097,0.0
AAPL,2024-10-21T12:33:06.321117671Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:06.325151716Z,0.0,-4.0,0.7893860051143049,0.0
AAPL,2024-10-21T12:33:06.325187400Z,1171.0,74.0,0.2881587495741863,0.0
AAPL,2024-10-21T12:33:07.427626768Z,24.0,24.0,-0.004695072103064066,0.0
AAPL,2024-10-21T12:33:07.801879861Z,0.0,56.0,0.42091499800693666,0.0
AAPL,2024-10-21T12:33:09.053244732Z,-19.0,81.0,-0.8360759890261009,0.0
AAPL,2024-10-21T12:33:09.156252110Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:12.169745303Z,0.0,-98.0,0.4272089290239612,0.0
AAPL,2024-10-21T12:33:14.175223557Z,0.0,98.0,-0.4273029231303914,0.0
AAPL,2024-10-21T12:33:14.283552259Z,0.0,-100.0,0.8396617210008012,0.0
AAPL,2024-10-21T12:33:15.381509806Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:33:15.434611774Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:21.206576211Z,0.0,73.0,-1.1728979541241988,0.0
AAPL,2024-10-21T12:33:21.206611882Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:33:21.210681542Z,0.0,-73.0,1.1728039600177689,0.0
AAPL,2024-10-21T12:33:21.285249933Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:33:22.875006113Z,0.0,-56.0,-0.42100899211336684,0.0
AAPL,2024-10-21T12:33:24.340747933Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:33:24.880805430Z,0.0,56.0,-0.6180602767405331,0.0
AAPL,2024-10-21T12:33:26.285422898Z,0.0,-100.0,-1.3444350338459183,0.0
AAPL,2024-10-21T12:33:26.285434922Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:33:26.288517312Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:33:28.839620575Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:33:28.839633521Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:33:29.340151844Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:33:36.906518675Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:33:39.988033229Z,-1202.0,-105.0,-0.2822489800745618,0.0
AAPL,2024-10-21T12:33:41.899233441Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:48.686584626Z,95.0,90.0,-0.8128324667056042,0.0
AAPL,2024-10-21T12:33:48.686646314Z,15.0,15.0,-0.002952043959370707,0.0
AAPL,2024-10-21T12:33:48.687003945Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:33:48.690751022Z,-10.0,-5.0,0.7962765401309588,0.0
AAPL,2024-10-21T12:33:49.477179785Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:49.544831228Z,0.0,200.0,0.24481260480257086,0.0
AAPL,2024-10-21T12:33:49.544930382Z,0.0,137.0,0.7241985666661929,0.0
AAPL,2024-10-21T12:33:49.544942069Z,0.0,-337.0,-0.8343778291996591,0.0
AAPL,2024-10-21T12:33:49.602010461Z,0.0,-200.0,-0.2449065989090011,0.0
AAPL,2024-10-21T12:33:49.602023386Z,0.0,0.0,-0.4508367829552424,0.0
AAPL,2024-10-21T12:33:50.024262364Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:51.861072481Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:33:52.769482629Z,0.0,-90.0,1.836704514620642,0.0
AAPL,2024-10-21T12:33:52.769493295Z,0.0,290.0,-2.0449939680793543,0.0
AAPL,2024-10-21T12:33:52.993927871Z,1202.0,105.0,1.367914823789898,0.0
AAPL,2024-10-21T12:33:53.065065422Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:33:56.944168416Z,0.0,-10.0,-0.004855031348781933,0.0
AAPL,2024-10-21T12:33:59.088811005Z,0.0,-100.0,-1.6495235314204801,0.0
AAPL,2024-10-21T12:33:59.088823750Z,0.0,100.0,1.332740213173629,0.0
AAPL,2024-10-21T12:34:02.149897491Z,-1107.0,-10.0,-0.2907133967883169,0.0
AAPL,2024-10-21T12:34:02.149928619Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:02.149950355Z,0.0,90.0,-0.7516881279235185,0.0
AAPL,2024-10-21T12:34:02.149954232Z,-99.0,-99.0,1.9943783493453147,0.0
AAPL,2024-10-21T12:34:02.149963811Z,0.0,100.0,0.054995637160302945,0.0
AAPL,2024-10-21T12:34:02.149968531Z,0.0,-100.0,-0.05508963126673319,0.0
AAPL,2024-10-21T12:34:02.149995072Z,0.0,0.0,-1.9752990338711178,0.0
AAPL,2024-10-21T12:34:02.150289648Z,0.0,-90.0,0.7515941338170884,0.0
AAPL,2024-10-21T12:34:02.224326757Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:34:02.250035378Z,1206.0,109.0,0.27144609310125983,0.0
AAPL,2024-10-21T12:34:02.433938165Z,0.0,100.0,-1.222748938853023,0.0
AAPL,2024-10-21T12:34:04.221298672Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:04.221593520Z,-1107.0,0.0,2.099820597739143,0.0
AAPL,2024-10-21T12:34:04.221921450Z,1107.0,0.0,-2.099914591845572,0.0
AAPL,2024-10-21T12:34:04.223075802Z,-10.0,6.0,0.0589554874779221,0.0
AAPL,2024-10-21T12:34:04.325592369Z,-183.0,-199.0,-0.021671211391816967,0.0
AAPL,2024-10-21T12:34:06.238355905Z,0.0,53.0,0.5411289884729091,0.0
AAPL,2024-10-21T12:34:11.389652181Z,0.0,-53.0,-0.5412229825793395,0.0
AAPL,2024-10-21T12:34:13.393399417Z,0.0,53.0,0.5411289884729091,0.0
AAPL,2024-10-21T12:34:13.740065207Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:14.476131192Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:34:14.476143802Z,0.0,100.0,1.332740213173629,0.0
AAPL,2024-10-21T12:34:18.143679631Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:21.570266497Z,0.0,-100.0,-1.332834207280059,0.0
AAPL,2024-10-21T12:34:21.570278537Z,0.0,100.0,1.332740213173629,0.0
AAPL,2024-10-21T12:34:24.634338724Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:24.734729841Z,-193.0,-140.0,0.5785072586654445,0.0
AAPL,2024-10-21T12:34:26.051200518Z,0.0,-53.0,-0.5412229825793395,0.0
AAPL,2024-10-21T12:34:28.056511802Z,0.0,53.0,0.5411289884729091,0.0
AAPL,2024-10-21T12:34:31.566351603Z,0.0,-53.0,-0.5412229825793395,0.0
AAPL,2024-10-21T12:34:33.571362114Z,0.0,53.0,0.5411289884729091,0.0
AAPL,2024-10-21T12:34:33.720440799Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:33.730448933Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:33.745274141Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:33.745287278Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:33.747590481Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:34:33.751727739Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:34:35.757406077Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:34:37.761184677Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:34:37.968027551Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:34:37.968040798Z,-193.0,0.0,0.1435635571714101,0.0
AAPL,2024-10-21T12:34:38.475738499Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:38.475751280Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:38.943836159Z,-193.0,200.0,0.25364882559844626,0.0
AAPL,2024-10-21T12:34:38.961431383Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:38.961442941Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:39.359232731Z,-193.0,200.0,0.25364882559844626,0.0
AAPL,2024-10-21T12:34:39.445076887Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:39.445089261Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:39.534348093Z,-193.0,200.0,0.25364882559844626,0.0
AAPL,2024-10-21T12:34:39.805848072Z,193.0,140.0,-0.5786012527718748,0.0
AAPL,2024-10-21T12:34:39.805861078Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:40.424950427Z,-1202.0,-105.0,-0.2723147663826649,0.0
AAPL,2024-10-21T12:34:40.429056129Z,1202.0,105.0,0.2722207722762346,0.0
AAPL,2024-10-21T12:34:42.760362354Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:34:44.765845817Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:34:46.916797916Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:34:51.436613204Z,-1172.0,-75.0,-0.278124860194976,0.0
AAPL,2024-10-21T12:34:51.440710504Z,1172.0,75.0,0.2780308660885457,0.0
AAPL,2024-10-21T12:34:54.821268272Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:34:56.823934089Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:34:56.914006729Z,0.0,340.0,-0.32490543012021345,0.0
AAPL,2024-10-21T12:34:56.914018909Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:34:56.970301620Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:01.086704786Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:04.824035688Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:35:06.832364220Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:35:10.273312188Z,-1127.0,-30.0,-0.2868400009134429,0.0
AAPL,2024-10-21T12:35:11.596759827Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:11.866382042Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:35:12.594795091Z,0.0,200.0,0.24481260480257086,0.0
AAPL,2024-10-21T12:35:12.649791928Z,0.0,-200.0,-0.2449065989090011,0.0
AAPL,2024-10-21T12:35:12.649804588Z,0.0,310.0,0.9595895963221546,0.0
AAPL,2024-10-21T12:35:13.882085380Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:35:18.869298325Z,-393.0,-53.0,-0.24879320117893683,0.0
AAPL,2024-10-21T12:35:20.880663008Z,393.0,53.0,0.2486992070725065,0.0
AAPL,2024-10-21T12:35:22.590424361Z,0.0,340.0,-0.32490543012021345,0.0
AAPL,2024-10-21T12:35:22.590436801Z,0.0,-340.0,0.32481143601378326,0.0
AAPL,2024-10-21T12:35:22.645812212Z,0.0,-110.0,-1.6186688356828938,0.0
AAPL,2024-10-21T12:35:23.823304028Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:23.988201548Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:24.238426890Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:35:24.238452385Z,-46.0,24.0,1.0636328177416627,0.0
AAPL,2024-10-21T12:35:24.238461987Z,0.0,100.0,0.054995637160302945,0.0
AAPL,2024-10-21T12:35:24.238465281Z,0.0,-100.0,-0.05508963126673319,0.0
AAPL,2024-10-21T12:35:24.238471795Z,100.0,100.0,-0.019413976427585754,0.0
AAPL,2024-10-21T12:35:24.238485568Z,0.0,85.0,-1.231271870506209,0.0
AAPL,2024-10-21T12:35:24.238506128Z,0.0,-85.0,1.2311778763997783,0.0
AAPL,2024-10-21T12:35:24.238844974Z,383.0,399.0,-0.01715674146335447,0.0
AAPL,2024-10-21T12:35:24.325803839Z,-183.0,-199.0,-0.021671211391816967,0.0
AAPL,2024-10-21T12:35:24.325823716Z,-34.0,-34.0,0.006537775934070907,0.0
AAPL,2024-10-21T12:35:24.343765036Z,0.0,0.0,-0.3980228884090676,0.0
AAPL,2024-10-21T12:35:24.343821064Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:35:24.493765488Z,-20.0,-90.0,-0.6529687141051557,0.0
AAPL,2024-10-21T12:35:39.266829390Z,20.0,90.0,0.6528747199987253,0.0
AAPL,2024-10-21T12:35:39.267322775Z,-20.0,-90.0,-0.6529687141051557,0.0
AAPL,2024-10-21T12:35:46.324153630Z,0.0,-290.0,2.0349657602810267,0.0
AAPL,2024-10-21T12:35:46.324167263Z,0.0,90.0,-1.376074509133148,0.0
AAPL,2024-10-21T12:35:46.381553985Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:35:46.464926027Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:35:48.967546449Z,0.0,-90.0,1.3759805150267175,0.0
AAPL,2024-10-21T12:35:48.967567635Z,0.0,290.0,-1.131214907277362,0.0
AAPL,2024-10-21T12:35:50.412145028Z,0.0,110.0,0.7147299944663685,0.0
AAPL,2024-10-21T12:35:54.451388501Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:35:54.451399487Z,183.0,199.0,0.02157721728538684,0.0
AAPL,2024-10-21T12:35:54.451579862Z,-76.0,-106.0,-2.5746298937196057,0.0
AAPL,2024-10-21T12:35:54.451584967Z,0.0,90.0,3.2529639598886657,0.0
AAPL,2024-10-21T12:35:54.451914911Z,0.0,-90.0,-3.2530579539950955,0.0
AAPL,2024-10-21T12:35:54.490013783Z,76.0,106.0,2.5745358996131746,0.0
AAPL,2024-10-21T12:35:54.565074677Z,-183.0,-199.0,-0.021671211391816967,0.0
AAPL,2024-10-21T12:35:56.157378125Z,183.0,199.0,0.02157721728538684,0.0
AAPL,2024-10-21T12:35:56.203098030Z,-183.0,-199.0,-0.021671211391816967,0.0
AAPL,2024-10-21T12:35:59.076399251Z,183.0,199.0,0.02157721728538684,0.0
AAPL,2024-10-21T12:35:59.076412669Z,-183.0,-199.0,-0.021671211391816967,0.0
AAPL,2024-10-21T12:35:59.437757339Z,0.0,-310.0,-1.410473376330612,0.0
AAPL,2024-10-21T12:35:59.494791441Z,0.0,110.0,1.936855569355781,0.0
AAPL,2024-10-21T12:36:00.843631726Z,0.0,-110.0,-3.5394930278310768,0.0
AAPL,2024-10-21T12:36:02.353651432Z,0.0,-90.0,3.42931376529761,0.0
AAPL,2024-10-21T12:36:02.353665960Z,0.0,90.0,-1.8268642950351754,0.0
AAPL,2024-10-21T12:36:07.530496723Z,183.0,199.0,0.02157721728538684,0.0
AAPL,2024-10-21T12:36:07.530508969Z,0.0,-399.0,-0.2679260726846894,0.0
AAPL,2024-10-21T12:36:07.585080931Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:36:09.508691863Z,-400.0,-1.0,0.34529999607574197,0.0
AAPL,2024-10-21T12:36:10.549225606Z,413.0,-3.0,-0.35726894531713843,0.0
AAPL,2024-10-21T12:36:43.158440811Z,0.0,0.0,-1.60259046142208,0.0
AAPL,2024-10-21T12:36:43.375021837Z,0.0,-90.0,3.42931376529761,0.0
AAPL,2024-10-21T12:36:43.375035050Z,0.0,90.0,-1.8268642950351754,0.0
AAPL,2024-10-21T12:36:50.819889336Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:36:53.683336201Z,20.0,90.0,0.19981965879065777,0.0
AAPL,2024-10-21T12:36:54.097617679Z,0.0,-190.0,-1.8723816741970487,0.0
AAPL,2024-10-21T12:36:54.097630082Z,0.0,390.0,2.1171472819464046,0.0
AAPL,2024-10-21T12:36:54.153856242Z,0.0,260.0,0.6550672412948917,0.0
AAPL,2024-10-21T12:36:56.765119762Z,0.0,140.0,-0.4349906985472496,0.0
AAPL,2024-10-21T12:36:56.765132861Z,0.0,-140.0,0.4348967044408194,0.0
AAPL,2024-10-21T12:36:56.819654707Z,0.0,-190.0,-2.007156007625799,0.0
AAPL,2024-10-21T12:36:57.476523790Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:36:58.378164795Z,0.0,-9.0,3.9165727800766112,0.0
AAPL,2024-10-21T12:36:58.406534723Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:36:58.406546557Z,0.0,400.0,-0.5467095491802898,0.0
AAPL,2024-10-21T12:36:58.464922853Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:37:00.372093470Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:37:00.454146766Z,0.0,-300.0,-0.9542757112876575,0.0
AAPL,2024-10-21T12:37:00.536164034Z,0.0,100.0,1.7457038711640882,0.0
AAPL,2024-10-21T12:37:01.064935080Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:37:01.064997491Z,0.0,-200.0,-0.2449065989090011,0.0
AAPL,2024-10-21T12:37:01.065010830Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:37:01.065032811Z,-96.0,-37.0,-0.29067579520769005,0.0
AAPL,2024-10-21T12:37:01.065044515Z,96.0,37.0,0.2905818011012599,0.0
AAPL,2024-10-21T12:37:01.065398746Z,-124.0,-65.0,-0.2852530409828663,0.0
AAPL,2024-10-21T12:37:01.134392616Z,0.0,400.0,0.4896722066583569,0.0
AAPL,2024-10-21T12:37:01.201495261Z,0.0,-400.0,-0.489766200764787,0.0
AAPL,2024-10-21T12:37:01.201507987Z,0.0,190.0,1.356687756560892,0.0
AAPL,2024-10-21T12:37:01.461864865Z,0.0,10.0,-1.111922148811536,0.0
AAPL,2024-10-21T12:37:01.498580512Z,126.0,103.0,-0.23785358511638113,0.0
AAPL,2024-10-21T12:37:02.076277129Z,0.0,200.0,0.24481260480257086,0.0
